"","StepCount","Algorithm","MazeSize","WallChanges"
"3161",844,"Manhattan","Large","Small"
"3162",374,"Manhattan","Large","Small"
"3163",594,"Manhattan","Large","Small"
"3164",608,"Manhattan","Large","Small"
"3165",600,"Manhattan","Large","Small"
"3166",710,"Manhattan","Large","Small"
"3167",1234,"Manhattan","Large","Small"
"3168",400,"Manhattan","Large","Small"
"3169",1234,"Manhattan","Large","Small"
"3170",718,"Manhattan","Large","Small"
"3171",572,"Manhattan","Large","Small"
"3172",1222,"Manhattan","Large","Small"
"3173",262,"Manhattan","Large","Small"
"3174",258,"Manhattan","Large","Small"
"3175",1142,"Manhattan","Large","Small"
"3176",1690,"Manhattan","Large","Small"
"3177",1042,"Manhattan","Large","Small"
"3178",246,"Manhattan","Large","Small"
"3179",446,"Manhattan","Large","Small"
"3180",400,"Manhattan","Large","Small"
"3181",2078,"Manhattan","Large","Small"
"3182",90,"Manhattan","Large","Small"
"3183",580,"Manhattan","Large","Small"
"3184",740,"Manhattan","Large","Small"
"3185",370,"Manhattan","Large","Small"
"3186",898,"Manhattan","Large","Small"
"3187",158,"Manhattan","Large","Small"
"3188",142,"Manhattan","Large","Small"
"3189",1224,"Manhattan","Large","Small"
"3190",574,"Manhattan","Large","Small"
"3191",248,"Manhattan","Large","Small"
"3192",574,"Manhattan","Large","Small"
"3193",174,"Manhattan","Large","Small"
"3194",162,"Manhattan","Large","Small"
"3195",1498,"Manhattan","Large","Small"
"3196",274,"Manhattan","Large","Small"
"3197",506,"Manhattan","Large","Small"
"3198",198,"Manhattan","Large","Small"
"3199",800,"Manhattan","Large","Small"
"3200",1126,"Manhattan","Large","Small"
"3201",670,"Manhattan","Large","Small"
"3202",304,"Manhattan","Large","Small"
"3203",574,"Manhattan","Large","Small"
"3204",774,"Manhattan","Large","Small"
"3205",324,"Manhattan","Large","Small"
"3206",1872,"Manhattan","Large","Small"
"3207",1204,"Manhattan","Large","Small"
"3208",1250,"Manhattan","Large","Small"
"3209",1046,"Manhattan","Large","Small"
"3210",344,"Manhattan","Large","Small"
"3211",478,"Manhattan","Large","Small"
"3212",302,"Manhattan","Large","Small"
"3213",256,"Manhattan","Large","Small"
"3214",92,"Manhattan","Large","Small"
"3215",510,"Manhattan","Large","Small"
"3216",342,"Manhattan","Large","Small"
"3217",392,"Manhattan","Large","Small"
"3218",1088,"Manhattan","Large","Small"
"3219",808,"Manhattan","Large","Small"
"3220",636,"Manhattan","Large","Small"
"3221",742,"Manhattan","Large","Small"
"3222",512,"Manhattan","Large","Small"
"3223",1358,"Manhattan","Large","Small"
"3224",482,"Manhattan","Large","Small"
"3225",1198,"Manhattan","Large","Small"
"3226",462,"Manhattan","Large","Small"
"3227",860,"Manhattan","Large","Small"
"3228",806,"Manhattan","Large","Small"
"3229",1466,"Manhattan","Large","Small"
"3230",644,"Manhattan","Large","Small"
"3231",476,"Manhattan","Large","Small"
"3232",636,"Manhattan","Large","Small"
"3233",600,"Manhattan","Large","Small"
"3234",582,"Manhattan","Large","Small"
"3235",742,"Manhattan","Large","Small"
"3236",70,"Manhattan","Large","Small"
"3237",578,"Manhattan","Large","Small"
"3238",1564,"Manhattan","Large","Small"
"3239",480,"Manhattan","Large","Small"
"3240",586,"Manhattan","Large","Small"
"3241",1220,"Manhattan","Large","Small"
"3242",640,"Manhattan","Large","Small"
"3243",996,"Manhattan","Large","Small"
"3244",428,"Manhattan","Large","Small"
"3245",1538,"Manhattan","Large","Small"
"3246",972,"Manhattan","Large","Small"
"3247",850,"Manhattan","Large","Small"
"3248",548,"Manhattan","Large","Small"
"3249",296,"Manhattan","Large","Small"
"3250",748,"Manhattan","Large","Small"
"3251",2090,"Manhattan","Large","Small"
"3252",872,"Manhattan","Large","Small"
"3253",406,"Manhattan","Large","Small"
"3254",1336,"Manhattan","Large","Small"
"3255",1300,"Manhattan","Large","Small"
"3256",262,"Manhattan","Large","Small"
"3257",896,"Manhattan","Large","Small"
"3258",338,"Manhattan","Large","Small"
"3259",744,"Manhattan","Large","Small"
"3260",598,"Manhattan","Large","Small"
"3261",688,"Manhattan","Large","Small"
"3262",522,"Manhattan","Large","Small"
"3263",310,"Manhattan","Large","Small"
"3264",542,"Manhattan","Large","Small"
"3265",358,"Manhattan","Large","Small"
"3266",330,"Manhattan","Large","Small"
"3267",466,"Manhattan","Large","Small"
"3268",840,"Manhattan","Large","Small"
"3269",158,"Manhattan","Large","Small"
"3270",612,"Manhattan","Large","Small"
"3271",634,"Manhattan","Large","Small"
"3272",1274,"Manhattan","Large","Small"
"3273",550,"Manhattan","Large","Small"
"3274",142,"Manhattan","Large","Small"
"3275",1718,"Manhattan","Large","Small"
"3276",772,"Manhattan","Large","Small"
"3277",756,"Manhattan","Large","Small"
"3278",284,"Manhattan","Large","Small"
"3279",350,"Manhattan","Large","Small"
"3280",514,"Manhattan","Large","Small"
"3281",552,"Manhattan","Large","Small"
"3282",770,"Manhattan","Large","Small"
"3283",416,"Manhattan","Large","Small"
"3284",322,"Manhattan","Large","Small"
"3285",628,"Manhattan","Large","Small"
"3286",316,"Manhattan","Large","Small"
"3287",700,"Manhattan","Large","Small"
"3288",992,"Manhattan","Large","Small"
"3289",294,"Manhattan","Large","Small"
"3290",418,"Manhattan","Large","Small"
"3291",538,"Manhattan","Large","Small"
"3292",872,"Manhattan","Large","Small"
"3293",922,"Manhattan","Large","Small"
"3294",280,"Manhattan","Large","Small"
"3295",920,"Manhattan","Large","Small"
"3296",1384,"Manhattan","Large","Small"
"3297",594,"Manhattan","Large","Small"
"3298",684,"Manhattan","Large","Small"
"3299",284,"Manhattan","Large","Small"
"3300",1302,"Manhattan","Large","Small"
"3301",1380,"Manhattan","Large","Small"
"3302",180,"Manhattan","Large","Small"
"3303",1378,"Manhattan","Large","Small"
"3304",292,"Manhattan","Large","Small"
"3305",1092,"Manhattan","Large","Small"
"3306",1158,"Manhattan","Large","Small"
"3307",1274,"Manhattan","Large","Small"
"3308",1572,"Manhattan","Large","Small"
"3309",428,"Manhattan","Large","Small"
"3310",532,"Manhattan","Large","Small"
"3311",368,"Manhattan","Large","Small"
"3312",424,"Manhattan","Large","Small"
"3313",1152,"Manhattan","Large","Small"
"3314",986,"Manhattan","Large","Small"
"3315",2152,"Manhattan","Large","Small"
"3316",570,"Manhattan","Large","Small"
"3317",254,"Manhattan","Large","Small"
"3318",274,"Manhattan","Large","Small"
"3319",316,"Manhattan","Large","Small"
"3320",858,"Manhattan","Large","Small"
"3321",758,"Manhattan","Large","Small"
"3322",620,"Manhattan","Large","Small"
"3323",440,"Manhattan","Large","Small"
"3324",258,"Manhattan","Large","Small"
"3325",258,"Manhattan","Large","Small"
"3326",730,"Manhattan","Large","Small"
"3327",240,"Manhattan","Large","Small"
"3328",372,"Manhattan","Large","Small"
"3329",1222,"Manhattan","Large","Small"
"3330",546,"Manhattan","Large","Small"
"3331",664,"Manhattan","Large","Small"
"3332",1216,"Manhattan","Large","Small"
"3333",712,"Manhattan","Large","Small"
"3334",920,"Manhattan","Large","Small"
"3335",808,"Manhattan","Large","Small"
"3336",764,"Manhattan","Large","Small"
"3337",706,"Manhattan","Large","Small"
"3338",484,"Manhattan","Large","Small"
"3339",508,"Manhattan","Large","Small"
"3340",478,"Manhattan","Large","Small"
"3341",446,"Manhattan","Large","Small"
"3342",2102,"Manhattan","Large","Small"
"3343",430,"Manhattan","Large","Small"
"3344",708,"Manhattan","Large","Small"
"3345",918,"Manhattan","Large","Small"
"3346",464,"Manhattan","Large","Small"
"3347",858,"Manhattan","Large","Small"
"3348",876,"Manhattan","Large","Small"
"3349",1314,"Manhattan","Large","Small"
"3350",132,"Manhattan","Large","Small"
"3351",1114,"Manhattan","Large","Small"
"3352",1188,"Manhattan","Large","Small"
"3353",718,"Manhattan","Large","Small"
"3354",296,"Manhattan","Large","Small"
"3355",370,"Manhattan","Large","Small"
"3356",716,"Manhattan","Large","Small"
"3357",956,"Manhattan","Large","Small"
"3358",676,"Manhattan","Large","Small"
"3359",978,"Manhattan","Large","Small"
"3360",808,"Manhattan","Large","Small"
"3361",494,"Manhattan","Large","Small"
"3362",1632,"Manhattan","Large","Small"
"3363",984,"Manhattan","Large","Small"
"3364",1182,"Manhattan","Large","Small"
"3365",450,"Manhattan","Large","Small"
"3366",1184,"Manhattan","Large","Small"
"3367",378,"Manhattan","Large","Small"
"3368",1082,"Manhattan","Large","Small"
"3369",224,"Manhattan","Large","Small"
"3370",524,"Manhattan","Large","Small"
"3371",330,"Manhattan","Large","Small"
"3372",822,"Manhattan","Large","Small"
"3373",580,"Manhattan","Large","Small"
"3374",372,"Manhattan","Large","Small"
"3375",752,"Manhattan","Large","Small"
"3376",582,"Manhattan","Large","Small"
"3377",226,"Manhattan","Large","Small"
"3378",438,"Manhattan","Large","Small"
"3379",1386,"Manhattan","Large","Small"
"3380",170,"Manhattan","Large","Small"
"3381",1128,"Manhattan","Large","Small"
"3382",644,"Manhattan","Large","Small"
"3383",324,"Manhattan","Large","Small"
"3384",374,"Manhattan","Large","Small"
"3385",510,"Manhattan","Large","Small"
"3386",1196,"Manhattan","Large","Small"
"3387",552,"Manhattan","Large","Small"
"3388",564,"Manhattan","Large","Small"
"3389",1400,"Manhattan","Large","Small"
"3390",1262,"Manhattan","Large","Small"
"3391",628,"Manhattan","Large","Small"
"3392",260,"Manhattan","Large","Small"
"3393",864,"Manhattan","Large","Small"
"3394",648,"Manhattan","Large","Small"
"3395",620,"Manhattan","Large","Small"
"3396",844,"Manhattan","Large","Small"
"3397",154,"Manhattan","Large","Small"
"3398",770,"Manhattan","Large","Small"
"3399",664,"Manhattan","Large","Small"
"3400",928,"Manhattan","Large","Small"
"3401",1348,"Manhattan","Large","Small"
"3402",312,"Manhattan","Large","Small"
"3403",268,"Manhattan","Large","Small"
"3404",736,"Manhattan","Large","Small"
"3405",650,"Manhattan","Large","Small"
"3406",654,"Manhattan","Large","Small"
"3407",742,"Manhattan","Large","Small"
"3408",356,"Manhattan","Large","Small"
"3409",374,"Manhattan","Large","Small"
"3410",460,"Manhattan","Large","Small"
"3411",972,"Manhattan","Large","Small"
"3412",1220,"Manhattan","Large","Small"
"3413",926,"Manhattan","Large","Small"
"3414",1174,"Manhattan","Large","Small"
"3415",766,"Manhattan","Large","Small"
"3416",438,"Manhattan","Large","Small"
"3417",280,"Manhattan","Large","Small"
"3418",2156,"Manhattan","Large","Small"
"3419",1670,"Manhattan","Large","Small"
"3420",686,"Manhattan","Large","Small"
"3421",1414,"Manhattan","Large","Small"
"3422",628,"Manhattan","Large","Small"
"3423",768,"Manhattan","Large","Small"
"3424",344,"Manhattan","Large","Small"
"3425",186,"Manhattan","Large","Small"
"3426",818,"Manhattan","Large","Small"
"3427",502,"Manhattan","Large","Small"
"3428",760,"Manhattan","Large","Small"
"3429",240,"Manhattan","Large","Small"
"3430",1034,"Manhattan","Large","Small"
"3431",960,"Manhattan","Large","Small"
"3432",354,"Manhattan","Large","Small"
"3433",316,"Manhattan","Large","Small"
"3434",588,"Manhattan","Large","Small"
"3435",546,"Manhattan","Large","Small"
"3436",688,"Manhattan","Large","Small"
"3437",1008,"Manhattan","Large","Small"
"3438",992,"Manhattan","Large","Small"
"3439",1096,"Manhattan","Large","Small"
"3440",2000,"Manhattan","Large","Small"
"3441",1366,"Manhattan","Large","Small"
"3442",402,"Manhattan","Large","Small"
"3443",312,"Manhattan","Large","Small"
"3444",130,"Manhattan","Large","Small"
"3445",376,"Manhattan","Large","Small"
"3446",198,"Manhattan","Large","Small"
"3447",268,"Manhattan","Large","Small"
"3448",794,"Manhattan","Large","Small"
"3449",78,"Manhattan","Large","Small"
"3450",900,"Manhattan","Large","Small"
"3451",1488,"Manhattan","Large","Small"
"3452",316,"Manhattan","Large","Small"
"3453",306,"Manhattan","Large","Small"
"3454",1178,"Manhattan","Large","Small"
"3455",780,"Manhattan","Large","Small"
"3456",474,"Manhattan","Large","Small"
"3457",322,"Manhattan","Large","Small"
"3458",96,"Manhattan","Large","Small"
"3459",1076,"Manhattan","Large","Small"
"3460",346,"Manhattan","Large","Small"
"3461",282,"Manhattan","Large","Small"
"3462",308,"Manhattan","Large","Small"
"3463",736,"Manhattan","Large","Small"
"3464",1410,"Manhattan","Large","Small"
"3465",306,"Manhattan","Large","Small"
"3466",994,"Manhattan","Large","Small"
"3467",1356,"Manhattan","Large","Small"
"3468",540,"Manhattan","Large","Small"
"3469",464,"Manhattan","Large","Small"
"3470",678,"Manhattan","Large","Small"
"3471",380,"Manhattan","Large","Small"
"3472",1582,"Manhattan","Large","Small"
"3473",682,"Manhattan","Large","Small"
"3474",494,"Manhattan","Large","Small"
"3475",354,"Manhattan","Large","Small"
"3476",1238,"Manhattan","Large","Small"
"3477",1618,"Manhattan","Large","Small"
"3478",654,"Manhattan","Large","Small"
"3479",558,"Manhattan","Large","Small"
"3480",298,"Manhattan","Large","Small"
"3481",1204,"Manhattan","Large","Small"
"3482",302,"Manhattan","Large","Small"
"3483",390,"Manhattan","Large","Small"
"3484",1244,"Manhattan","Large","Small"
"3485",834,"Manhattan","Large","Small"
"3486",1028,"Manhattan","Large","Small"
"3487",536,"Manhattan","Large","Small"
"3488",442,"Manhattan","Large","Small"
"3489",760,"Manhattan","Large","Small"
"3490",424,"Manhattan","Large","Small"
"3491",442,"Manhattan","Large","Small"
"3492",500,"Manhattan","Large","Small"
"3493",424,"Manhattan","Large","Small"
"3494",754,"Manhattan","Large","Small"
"3495",496,"Manhattan","Large","Small"
"3496",698,"Manhattan","Large","Small"
"3497",596,"Manhattan","Large","Small"
"3498",318,"Manhattan","Large","Small"
"3499",328,"Manhattan","Large","Small"
"3500",1166,"Manhattan","Large","Small"
"3501",360,"Manhattan","Large","Small"
"3502",304,"Manhattan","Large","Small"
"3503",610,"Manhattan","Large","Small"
"3504",656,"Manhattan","Large","Small"
"3505",178,"Manhattan","Large","Small"
"3506",1246,"Manhattan","Large","Small"
"3507",1960,"Manhattan","Large","Small"
"3508",1596,"Manhattan","Large","Small"
"3509",700,"Manhattan","Large","Small"
"3510",694,"Manhattan","Large","Small"
"3511",1366,"Manhattan","Large","Small"
"3512",144,"Manhattan","Large","Small"
"3513",874,"Manhattan","Large","Small"
"3514",1056,"Manhattan","Large","Small"
"3515",676,"Manhattan","Large","Small"
"3516",450,"Manhattan","Large","Small"
"3517",852,"Manhattan","Large","Small"
"3518",84,"Manhattan","Large","Small"
"3519",166,"Manhattan","Large","Small"
"3520",926,"Manhattan","Large","Small"
"3521",716,"Manhattan","Large","Small"
"3522",542,"Manhattan","Large","Small"
"3523",872,"Manhattan","Large","Small"
"3524",770,"Manhattan","Large","Small"
"3525",672,"Manhattan","Large","Small"
"3526",1460,"Manhattan","Large","Small"
"3527",704,"Manhattan","Large","Small"
"3528",438,"Manhattan","Large","Small"
"3529",1168,"Manhattan","Large","Small"
"3530",456,"Manhattan","Large","Small"
"3531",578,"Manhattan","Large","Small"
"3532",1006,"Manhattan","Large","Small"
"3533",1148,"Manhattan","Large","Small"
"3534",686,"Manhattan","Large","Small"
"3535",776,"Manhattan","Large","Small"
"3536",514,"Manhattan","Large","Small"
"3537",418,"Manhattan","Large","Small"
"3538",136,"Manhattan","Large","Small"
"3539",1002,"Manhattan","Large","Small"
"3540",678,"Manhattan","Large","Small"
"3541",70,"Manhattan","Large","Small"
"3542",1594,"Manhattan","Large","Small"
"3543",344,"Manhattan","Large","Small"
"3544",1782,"Manhattan","Large","Small"
"3545",174,"Manhattan","Large","Small"
"3546",522,"Manhattan","Large","Small"
"3547",380,"Manhattan","Large","Small"
"3548",1392,"Manhattan","Large","Small"
"3549",424,"Manhattan","Large","Small"
"3550",1512,"Manhattan","Large","Small"
"3551",376,"Manhattan","Large","Small"
"3552",974,"Manhattan","Large","Small"
"3553",1658,"Manhattan","Large","Small"
"3554",728,"Manhattan","Large","Small"
"3555",1370,"Manhattan","Large","Small"
"3556",314,"Manhattan","Large","Small"
"3557",1168,"Manhattan","Large","Small"
"3558",434,"Manhattan","Large","Small"
"3559",876,"Manhattan","Large","Small"
"3560",1000,"Manhattan","Large","Small"
"3561",488,"Manhattan","Large","Small"
"3562",286,"Manhattan","Large","Small"
"3563",800,"Manhattan","Large","Small"
"3564",954,"Manhattan","Large","Small"
"3565",552,"Manhattan","Large","Small"
"3566",490,"Manhattan","Large","Small"
"3567",406,"Manhattan","Large","Small"
"3568",1066,"Manhattan","Large","Small"
"3569",826,"Manhattan","Large","Small"
"3570",96,"Manhattan","Large","Small"
"3571",1664,"Manhattan","Large","Small"
"3572",724,"Manhattan","Large","Small"
"3573",320,"Manhattan","Large","Small"
"3574",650,"Manhattan","Large","Small"
"3575",744,"Manhattan","Large","Small"
"3576",988,"Manhattan","Large","Small"
"3577",1048,"Manhattan","Large","Small"
"3578",896,"Manhattan","Large","Small"
"3579",536,"Manhattan","Large","Small"
"3580",992,"Manhattan","Large","Small"
"3581",576,"Manhattan","Large","Small"
"3582",286,"Manhattan","Large","Small"
"3583",344,"Manhattan","Large","Small"
"3584",426,"Manhattan","Large","Small"
"3585",910,"Manhattan","Large","Small"
"3586",588,"Manhattan","Large","Small"
"3587",476,"Manhattan","Large","Small"
"3588",1028,"Manhattan","Large","Small"
"3589",236,"Manhattan","Large","Small"
"3590",148,"Manhattan","Large","Small"
"3591",696,"Manhattan","Large","Small"
"3592",862,"Manhattan","Large","Small"
"3593",930,"Manhattan","Large","Small"
"3594",614,"Manhattan","Large","Small"
"3595",160,"Manhattan","Large","Small"
"3596",756,"Manhattan","Large","Small"
"3597",188,"Manhattan","Large","Small"
"3598",1032,"Manhattan","Large","Small"
"3599",908,"Manhattan","Large","Small"
"3600",1338,"Manhattan","Large","Small"
"3601",1192,"Manhattan","Large","Small"
"3602",792,"Manhattan","Large","Small"
"3603",1144,"Manhattan","Large","Small"
"3604",572,"Manhattan","Large","Small"
"3605",450,"Manhattan","Large","Small"
"3606",640,"Manhattan","Large","Small"
"3607",240,"Manhattan","Large","Small"
"3608",944,"Manhattan","Large","Small"
"3609",1004,"Manhattan","Large","Small"
"3610",596,"Manhattan","Large","Small"
"3611",1366,"Manhattan","Large","Small"
"3612",594,"Manhattan","Large","Small"
"3613",1436,"Manhattan","Large","Small"
"3614",490,"Manhattan","Large","Small"
"3615",1130,"Manhattan","Large","Small"
"3616",658,"Manhattan","Large","Small"
"3617",1236,"Manhattan","Large","Small"
"3618",494,"Manhattan","Large","Small"
"3619",732,"Manhattan","Large","Small"
"3620",420,"Manhattan","Large","Small"
"3621",118,"Manhattan","Large","Small"
"3622",1272,"Manhattan","Large","Small"
"3623",2540,"Manhattan","Large","Small"
"3624",248,"Manhattan","Large","Small"
"3625",228,"Manhattan","Large","Small"
"3626",406,"Manhattan","Large","Small"
"3627",514,"Manhattan","Large","Small"
"3628",808,"Manhattan","Large","Small"
"3629",512,"Manhattan","Large","Small"
"3630",1864,"Manhattan","Large","Small"
"3631",816,"Manhattan","Large","Small"
"3632",222,"Manhattan","Large","Small"
"3633",414,"Manhattan","Large","Small"
"3634",458,"Manhattan","Large","Small"
"3635",674,"Manhattan","Large","Small"
"3636",396,"Manhattan","Large","Small"
"3637",934,"Manhattan","Large","Small"
"3638",1414,"Manhattan","Large","Small"
"3639",402,"Manhattan","Large","Small"
"3640",374,"Manhattan","Large","Small"
"3641",360,"Manhattan","Large","Small"
"3642",728,"Manhattan","Large","Small"
"3643",658,"Manhattan","Large","Small"
"3644",570,"Manhattan","Large","Small"
"3645",708,"Manhattan","Large","Small"
"3646",434,"Manhattan","Large","Small"
"3647",266,"Manhattan","Large","Small"
"3648",656,"Manhattan","Large","Small"
"3649",1406,"Manhattan","Large","Small"
